id,name,created_at,advertisers_entities.id,entities.short_name,countries.name,countries.alpha2,advertisers_platforms.advertiser_platform_ref,advertisers_platforms.advertiser_platform_name,platforms.name
28f3320e-8e24-470f-8344-3b5243d25e8f,Enhedslisten,2022-08-16T15:24:29.243Z,3b628de9-86e8-4f91-9775-6508cfd6cd99,Enh,Denmark,dk,223040066022,Enhedslisten,Facebook
9738febc-3ecb-433d-b9d9-f049bd009106,Det Konservative Folkeparti,2022-08-16T15:24:29.207Z,0a4c5f62-fad0-4179-8e97-d2c73ecf7e86,Kon,Denmark,dk,39233495912,Det Konservative Folkeparti,Facebook
a559468d-9875-46f2-842a-51d845903223,Alternativet,2022-08-16T15:24:29.285Z,01b22291-8d20-42ca-9df9-cfe82782d4f5,Alt,Denmark,dk,676061179094769,Alternativet,Facebook
dce44058-14ae-438f-b4bc-73ffd2ca9f21,Venstre,2022-08-16T15:24:29.175Z,76798db0-9ede-4430-8469-a798d26adaa0,Ven,Denmark,dk,21465928829,Venstre,Facebook
e773894e-816f-4086-a1c0-240f80eae259,Liberal Alliance,2022-08-16T15:24:29.245Z,5a6a2484-383d-469b-914b-0e633643fc78,Lib,Denmark,dk,106952222676974,Liberal Alliance,Facebook
6f557a21-4319-4e4a-9ba2-83199bd59d02,Sara Darling Jørgensen,2023-02-07T15:05:02.339Z,0063662c-d39d-46de-8dc5-22860d522430,SF,Denmark,dk,109440254274204,Sara Darling Jørgensen,Facebook
872080ef-7b0e-4a62-b6fc-8f20ed854d1f,Katrine Skov-Hansen - Alternativet,2023-03-06T13:48:11.177Z,9d816298-e77b-4d7a-a1fe-6549baa84db3,Alt,Denmark,dk,101609428445024,Katrine Skov-Hansen - Alternativet,Facebook
f19ab950-b464-448e-a1a4-85b16738e0e1,"Stine Isaksen, Alternativet",2023-03-06T13:48:11.479Z,01a31c83-1624-4cd4-a430-dbf2a54adba8,Alt,Denmark,dk,1378501112236847,"Stine Isaksen, Alternativet",Facebook
f4dae5c3-a60e-46d7-b660-8c6b601c0fb3,Stine Bardeleben Helles,2023-03-06T13:48:11.936Z,9ba10690-fad5-46d2-aa38-efe800983c15,Alt,Denmark,dk,1202144586507625,Stine Bardeleben Helles,Facebook
2293a48f-684f-4253-8e3a-1c7df4780bbf,Mira Issa Bloch,2023-03-06T13:48:12.499Z,31d177b0-94c0-494e-9d15-d3c229c3c324,Alt,Denmark,dk,319045645173668,Mira Issa Bloch,Facebook
28faca83-8a27-4ad5-b941-c56fcc9c54fb,Theresa Scavenius,2023-03-06T13:48:12.937Z,d3d7b214-4671-4381-bdef-1d96cbdf1a66,Alt,Denmark,dk,406921453049822,Theresa Scavenius,Facebook
10e6789e-1168-42a2-b52d-838060ee4ff2,Kenni Flink - Alternativet Albertslund,2023-03-06T13:48:13.380Z,331f9013-d0dd-4de8-afd1-c555b1d06575,Alt,Denmark,dk,132185414059785,Kenni Flink - Alternativet Albertslund,Facebook
90f4f3f6-76e7-45ab-a20d-18a40c5ef6cd,Rune Ranaivo Bjerremand - Folketingskandidat i Syd og Sønderjylland - Å,2023-03-06T13:48:13.912Z,53d012d9-f540-4412-9a96-d9dd0d498caa,Alt,Denmark,dk,1590547631204591,Rune Ranaivo Bjerremand - Folketingskandidat i Syd og Sønderjylland - Å,Facebook
12eb10d7-8cdc-48e9-8af6-0f7a4800e060,Anders Stjernholm,2023-03-06T13:48:14.187Z,a134ca99-3998-44ad-be8d-d3c2d82b8055,Alt,Denmark,dk,1593837374204311,Anders Stjernholm,Facebook
4ed946f9-a5e5-43da-b1c4-d873407a240e,Mikkel Holm-Pedersen,2023-03-06T13:48:14.478Z,ebfbcd73-a201-4049-a7d1-c396a49029ae,Alt,Denmark,dk,188240114912811,Mikkel Holm-Pedersen,Facebook
3207de9a-3321-452b-ac8b-5d62ca819610,Simon Leed Krøs,2023-03-06T13:48:14.781Z,a6eef07b-87a0-48f3-aef4-eb2621230f09,Alt,Denmark,dk,2213595128921256,Simon Leed Krøs,Facebook
c1b78e06-dde3-4fc4-bd3f-3a82f6861c9a,Ken Patrick Petersson Alternativet,2023-03-06T13:48:15.143Z,3401a65f-3bd2-494a-b45f-680691b8512a,Alt,Denmark,dk,2630196610383855,Ken Patrick Petersson Alternativet,Facebook
0d1f1389-86ff-4637-abc3-8d40f9a44cd1,Thomas Anker Alternativet,2023-03-06T13:48:15.428Z,9e480f88-9a03-4fcc-b705-29d25f2c7f9e,Alt,Denmark,dk,306148590197748,Thomas Anker Alternativet,Facebook
